naics_code,industry_name,data_source,scrape_date,endpoint,Province/territory,Employers,Non-employers / Indeterminate,Employment size category (number of employees),Wholeindustry(reliability),Bottomquartile(25%),Lowermiddle(25%),Uppermiddle(25%),Topquartile(25%),Percentage ofbusinessesreporting
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Manitoba,,,6.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,New Brunswick,,,3.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Newfoundland and Labrador,,,0.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Nova Scotia,,,1.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Northwest Territories,,,0.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Nunavut,,,0.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Ontario,,,11.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Prince Edward Island,,,0.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Quebec,,,12.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Saskatchewan,,,1.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Yukon,,,0.0,,,,,,
3112,Grain and oilseed milling,businesses,2025-09-05T09:36:29.710593,businesses,Percent distribution %,,,27.8,,,,,,
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Cost of sales (direct expenses),60.7,65.4,66.6,67.3,25.4
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Wages and benefits,5.7,8.3,8.1,4.9,0.3
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Opening Inventory,12.5,19.9,11.6,13.2,5.1
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Closing inventory,14.5,30.5,11.5,14.2,6.1
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Operating expenses (indirect expenses),39.3,101.6,35.6,22.2,31.5
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Labour and commissions,11.7,28.0,12.8,6.7,7.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Amortization and depletion,3.9,12.1,1.9,1.7,6.3
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Repairs and maintenance,1.6,3.4,1.3,1.2,1.9
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Utilities and telephone/telecommunication,1.7,3.0,1.9,1.0,1.7
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Rent,2.6,3.4,2.5,2.6,2.1
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Interest and bank charges,3.1,14.6,1.2,1.2,1.1
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Professional and business fees,2.3,4.7,2.9,1.4,1.1
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Advertising and promotion,2.6,6.9,3.4,0.9,1.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Insurance,1.0,2.1,0.7,0.7,1.4
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Other expenses,7.4,20.7,5.0,4.4,7.6
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total expenses,100.0,167.0,102.2,89.5,56.8
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Net profit/loss,0.0,-67.0,-2.2,10.5,43.2
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total assets,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total current assets,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Accounts receivable,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Closing inventory,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Other current assets,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Net tangible and intangible assets,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,All other assets and adjustments,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total liabilities,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total current liabilities,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Current bank loans,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Other current liabilities,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Long term liabilities,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total equity,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Current ratio,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Debt to equity ratio,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Interest coverage ratio,1.0,-3.6,-0.9,10.1,42.1
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Debt ratio,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Revenue to equity ratio,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Revenue to closing inventory ratio,0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Collection period for accounts receivable (days),0.0,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total revenue,918.3,0.0,0.0,1362.6,498.1
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total expenses,772.7,0.0,0.0,1219.5,283.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Net profit,145.7,0.0,0.0,143.2,215.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total revenue,750.2,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Total expenses,1009.1,0.0,0.0,0.0,0.0
3112,Grain and oilseed milling,performance,2025-09-05T09:36:29.710593,performance,,,,,Net loss,-258.9,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,British Columbia,61.0,44.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Manitoba,3.0,3.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,New Brunswick,4.0,7.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Newfoundland and Labrador,4.0,1.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Nova Scotia,10.0,6.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Northwest Territories,0.0,0.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Nunavut,0.0,0.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Ontario,121.0,101.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Prince Edward Island,1.0,1.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Quebec,119.0,85.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Saskatchewan,3.0,3.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Yukon,0.0,1.0,,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Alberta,,,4.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,British Columbia,,,21.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Manitoba,,,0.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,New Brunswick,,,2.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Newfoundland and Labrador,,,2.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Nova Scotia,,,3.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Northwest Territories,,,0.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Nunavut,,,0.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Ontario,,,37.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Prince Edward Island,,,0.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Quebec,,,30.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Saskatchewan,,,1.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Yukon,,,0.0,,,,,,
3113,Sugar and confectionery product manufacturing,businesses,2025-09-05T09:36:36.194689,businesses,Percent distribution %,,,29.2,,,,,,
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Cost of sales (direct expenses),51.1,55.8,55.1,49.8,35.5
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Wages and benefits,13.8,10.1,15.8,15.7,11.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Opening Inventory,13.0,22.4,13.0,9.2,5.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Closing inventory,13.0,18.2,14.4,10.7,5.6
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Operating expenses (indirect expenses),44.2,62.5,42.8,37.5,31.6
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Labour and commissions,18.4,26.1,18.0,14.8,14.1
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Amortization and depletion,3.1,6.0,2.2,2.5,2.2
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Repairs and maintenance,1.5,1.7,1.5,1.5,0.9
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Utilities and telephone/telecommunication,1.5,1.9,1.5,1.5,1.1
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Rent,6.2,7.8,6.0,6.2,3.8
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Interest and bank charges,1.2,2.8,0.9,0.8,0.3
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Professional and business fees,1.8,2.2,1.9,1.1,1.8
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Advertising and promotion,2.5,3.1,3.0,2.4,1.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Insurance,0.9,1.2,0.7,0.9,0.8
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Other expenses,6.4,8.7,6.3,5.0,5.5
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total expenses,95.3,118.3,97.9,87.2,67.2
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Net profit/loss,4.7,-18.3,2.1,12.8,32.8
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total assets,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total current assets,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Accounts receivable,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Closing inventory,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Other current assets,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Net tangible and intangible assets,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,All other assets and adjustments,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total liabilities,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total current liabilities,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Current bank loans,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Other current liabilities,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Long term liabilities,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total equity,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Current ratio,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Debt to equity ratio,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Interest coverage ratio,4.8,-5.7,3.3,17.4,110.7
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Debt ratio,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Revenue to equity ratio,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Revenue to closing inventory ratio,0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Collection period for accounts receivable (days),0.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total revenue,592.8,0.0,0.0,656.8,309.3
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total expenses,514.5,0.0,0.0,573.0,207.7
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Net profit,78.3,0.0,0.0,83.8,101.6
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total revenue,523.0,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Total expenses,595.5,0.0,0.0,0.0,0.0
3113,Sugar and confectionery product manufacturing,performance,2025-09-05T09:36:36.194689,performance,,,,,Net loss,-72.6,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,British Columbia,59.0,54.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Manitoba,12.0,3.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,New Brunswick,10.0,5.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Newfoundland and Labrador,1.0,0.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Nova Scotia,9.0,6.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Northwest Territories,0.0,0.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Nunavut,0.0,0.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Ontario,136.0,99.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Prince Edward Island,7.0,3.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Quebec,92.0,61.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Saskatchewan,9.0,5.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Yukon,0.0,1.0,,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Alberta,,,7.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,British Columbia,,,16.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Manitoba,,,2.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,New Brunswick,,,1.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Newfoundland and Labrador,,,1.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Nova Scotia,,,5.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Northwest Territories,,,0.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Nunavut,,,0.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Ontario,,,32.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Prince Edward Island,,,1.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Quebec,,,17.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Saskatchewan,,,3.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Yukon,,,0.0,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,businesses,2025-09-05T09:36:43.052379,businesses,Percent distribution %,,,23.4,,,,,,
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Cost of sales (direct expenses),53.0,58.4,57.1,54.5,39.9
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Wages and benefits,7.5,10.3,8.7,5.6,7.2
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Opening Inventory,10.9,24.2,6.3,12.1,4.5
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Closing inventory,12.6,26.7,7.3,14.2,5.8
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Operating expenses (indirect expenses),46.1,94.5,42.1,36.0,31.2
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Labour and commissions,15.0,23.7,14.9,15.0,8.1
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Amortization and depletion,4.4,8.6,3.2,3.5,4.4
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Repairs and maintenance,2.0,2.7,2.4,1.7,1.3
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Utilities and telephone/telecommunication,2.3,3.8,2.6,1.7,1.7
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Rent,4.5,8.1,4.6,3.8,2.6
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Interest and bank charges,2.2,6.7,1.2,1.0,2.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Professional and business fees,1.8,3.3,1.6,1.2,1.8
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Advertising and promotion,2.7,10.3,1.0,1.5,0.9
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Insurance,0.9,1.4,0.9,0.8,0.9
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Other expenses,9.4,24.3,9.1,5.0,5.8
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Total expenses,99.1,152.9,99.2,90.5,71.1
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Net profit/loss,0.9,-52.9,0.8,9.5,28.9
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Total assets,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Total current assets,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Accounts receivable,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Closing inventory,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Other current assets,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Net tangible and intangible assets,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,All other assets and adjustments,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Total liabilities,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Total current liabilities,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Current bank loans,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Other current liabilities,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Long term liabilities,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Total equity,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Current ratio,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Debt to equity ratio,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Interest coverage ratio,1.4,-6.9,1.7,10.5,15.4
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Debt ratio,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Revenue to equity ratio,0.0,0.0,0.0,0.0,0.0
3114,Fruit and vegetable preserving and specialty food manufacturing,performance,2025-09-05T09:36:43.052379,performance,,,,,Revenue to closing inventory ratio,0.0,0.0,0.0,0.0,0.0
